index,Datum,Nederbördsmängd,Kvalitet,Year,Month,Avg_nederbörd_per_dag,Max_uppmätta_nederbörd
495,1945-05-10,0.2,G,1945,5,1.61,11.5
496,1945-05-11,0.0,G,1945,5,1.61,11.5
497,1945-05-12,0.0,G,1945,5,1.61,11.5
498,1945-05-13,0.3,G,1945,5,1.61,11.5
499,1945-05-14,1.7,G,1945,5,1.61,11.5
500,1945-05-15,0.0,G,1945,5,1.61,11.5
501,1945-05-16,3.4,G,1945,5,1.61,11.5
502,1945-05-17,1.3,G,1945,5,1.61,11.5
503,1945-05-18,0.0,G,1945,5,1.61,11.5
504,1945-05-19,0.0,G,1945,5,1.61,11.5
505,1945-05-20,0.0,G,1945,5,1.61,11.5
506,1945-05-21,0.0,G,1945,5,1.61,11.5
507,1945-05-22,0.0,G,1945,5,1.61,11.5
508,1945-05-23,0.0,G,1945,5,1.61,11.5
509,1945-05-24,0.0,G,1945,5,1.61,11.5
510,1945-05-25,0.0,G,1945,5,1.61,11.5
511,1945-05-26,0.3,G,1945,5,1.61,11.5
512,1945-05-27,0.8,G,1945,5,1.61,11.5
513,1945-05-28,0.0,G,1945,5,1.61,11.5
514,1945-05-29,8.2,G,1945,5,1.61,11.5
515,1945-05-30,0.0,G,1945,5,1.61,11.5
516,1945-05-31,0.0,G,1945,5,1.61,11.5
517,1945-06-01,0.0,G,1945,6,1.96,28.0
518,1945-06-02,0.0,G,1945,6,1.96,28.0
519,1945-06-03,0.0,G,1945,6,1.96,28.0
520,1945-06-04,4.0,G,1945,6,1.96,28.0
521,1945-06-05,0.0,G,1945,6,1.96,28.0
522,1945-06-06,8.7,G,1945,6,1.96,28.0
523,1945-06-07,0.6,G,1945,6,1.96,28.0
524,1945-06-08,3.8,G,1945,6,1.96,28.0
525,1945-06-09,0.0,G,1945,6,1.96,28.0
526,1945-06-10,2.3,G,1945,6,1.96,28.0
527,1945-06-11,1.8,G,1945,6,1.96,28.0
528,1945-06-12,28.0,G,1945,6,1.96,28.0
529,1945-06-13,0.1,G,1945,6,1.96,28.0
530,1945-06-14,0.0,G,1945,6,1.96,28.0
531,1945-06-15,0.7,G,1945,6,1.96,28.0
532,1945-06-16,0.1,G,1945,6,1.96,28.0
533,1945-06-17,2.6,G,1945,6,1.96,28.0
534,1945-06-18,2.0,G,1945,6,1.96,28.0
535,1945-06-19,0.0,G,1945,6,1.96,28.0
536,1945-06-20,0.0,G,1945,6,1.96,28.0
537,1945-06-21,0.0,G,1945,6,1.96,28.0
538,1945-06-22,0.0,G,1945,6,1.96,28.0
539,1945-06-23,0.0,G,1945,6,1.96,28.0
540,1945-06-24,3.1,G,1945,6,1.96,28.0
541,1945-06-25,0.0,G,1945,6,1.96,28.0
542,1945-06-26,0.0,G,1945,6,1.96,28.0
543,1945-06-27,1.0,G,1945,6,1.96,28.0
544,1945-06-28,0.0,G,1945,6,1.96,28.0
545,1945-06-29,0.0,G,1945,6,1.96,28.0
546,1945-06-30,0.0,G,1945,6,1.96,28.0
547,1945-07-01,0.1,G,1945,7,4.47,57.0
548,1945-07-02,1.6,G,1945,7,4.47,57.0
549,1945-07-03,5.0,G,1945,7,4.47,57.0
550,1945-07-04,0.0,G,1945,7,4.47,57.0
551,1945-07-05,0.0,G,1945,7,4.47,57.0
552,1945-07-06,5.0,G,1945,7,4.47,57.0
553,1945-07-07,5.6,G,1945,7,4.47,57.0
554,1945-07-08,0.0,G,1945,7,4.47,57.0
555,1945-07-09,0.0,G,1945,7,4.47,57.0
556,1945-07-10,0.0,G,1945,7,4.47,57.0
557,1945-07-11,0.0,G,1945,7,4.47,57.0
558,1945-07-12,0.0,G,1945,7,4.47,57.0
559,1945-07-13,0.0,G,1945,7,4.47,57.0
560,1945-07-14,0.0,G,1945,7,4.47,57.0
561,1945-07-15,0.0,G,1945,7,4.47,57.0
562,1945-07-16,0.0,G,1945,7,4.47,57.0
563,1945-07-17,0.0,G,1945,7,4.47,57.0
564,1945-07-18,0.0,G,1945,7,4.47,57.0
565,1945-07-19,0.0,G,1945,7,4.47,57.0
566,1945-07-20,30.0,G,1945,7,4.47,57.0
567,1945-07-21,2.3,G,1945,7,4.47,57.0
568,1945-07-22,15.1,G,1945,7,4.47,57.0
569,1945-07-23,0.0,G,1945,7,4.47,57.0
570,1945-07-24,0.0,G,1945,7,4.47,57.0
571,1945-07-25,0.0,G,1945,7,4.47,57.0
572,1945-07-26,0.0,G,1945,7,4.47,57.0
573,1945-07-27,17.0,G,1945,7,4.47,57.0
574,1945-07-28,57.0,G,1945,7,4.47,57.0
575,1945-07-29,0.0,G,1945,7,4.47,57.0
576,1945-07-30,0.0,G,1945,7,4.47,57.0
577,1945-07-31,0.0,G,1945,7,4.47,57.0
578,1945-08-01,0.0,G,1945,8,3.25,24.2
579,1945-08-02,0.0,G,1945,8,3.25,24.2
580,1945-08-03,0.0,G,1945,8,3.25,24.2
581,1945-08-04,0.0,G,1945,8,3.25,24.2
582,1945-08-05,0.1,G,1945,8,3.25,24.2
583,1945-08-06,0.0,G,1945,8,3.25,24.2
584,1945-08-07,1.6,G,1945,8,3.25,24.2
585,1945-08-08,0.0,G,1945,8,3.25,24.2
586,1945-08-09,0.0,G,1945,8,3.25,24.2
587,1945-08-10,8.0,G,1945,8,3.25,24.2
588,1945-08-11,0.0,G,1945,8,3.25,24.2
589,1945-08-12,0.7,G,1945,8,3.25,24.2
590,1945-08-13,0.0,G,1945,8,3.25,24.2
591,1945-08-14,0.5,G,1945,8,3.25,24.2
592,1945-08-15,0.0,G,1945,8,3.25,24.2
593,1945-08-16,0.0,G,1945,8,3.25,24.2
594,1945-08-17,12.9,G,1945,8,3.25,24.2
595,1945-08-18,0.0,G,1945,8,3.25,24.2
596,1945-08-19,0.0,G,1945,8,3.25,24.2
597,1945-08-20,0.0,G,1945,8,3.25,24.2
598,1945-08-21,6.9,G,1945,8,3.25,24.2
599,1945-08-22,24.2,G,1945,8,3.25,24.2
600,1945-08-23,0.6,G,1945,8,3.25,24.2
601,1945-08-24,12.0,G,1945,8,3.25,24.2
602,1945-08-25,14.8,G,1945,8,3.25,24.2
603,1945-08-26,0.0,G,1945,8,3.25,24.2
604,1945-08-27,0.0,G,1945,8,3.25,24.2
605,1945-08-28,0.0,G,1945,8,3.25,24.2
606,1945-08-29,14.8,G,1945,8,3.25,24.2
607,1945-08-30,0.7,G,1945,8,3.25,24.2
608,1945-08-31,3.0,G,1945,8,3.25,24.2
609,1945-09-01,0.0,G,1945,9,2.25,16.0
610,1945-09-02,0.0,G,1945,9,2.25,16.0
611,1945-09-03,0.0,G,1945,9,2.25,16.0
612,1945-09-04,0.0,G,1945,9,2.25,16.0
613,1945-09-05,0.0,G,1945,9,2.25,16.0
614,1945-09-06,0.0,G,1945,9,2.25,16.0
615,1945-09-07,0.0,G,1945,9,2.25,16.0
616,1945-09-08,0.0,G,1945,9,2.25,16.0
617,1945-09-09,0.9,G,1945,9,2.25,16.0
618,1945-09-10,0.0,G,1945,9,2.25,16.0
619,1945-09-11,0.0,G,1945,9,2.25,16.0
620,1945-09-12,0.0,G,1945,9,2.25,16.0
621,1945-09-13,0.0,G,1945,9,2.25,16.0
622,1945-09-14,2.9,G,1945,9,2.25,16.0
623,1945-09-15,1.0,G,1945,9,2.25,16.0
624,1945-09-16,1.7,G,1945,9,2.25,16.0
625,1945-09-17,3.0,G,1945,9,2.25,16.0
626,1945-09-18,0.1,G,1945,9,2.25,16.0
627,1945-09-19,8.0,G,1945,9,2.25,16.0
628,1945-09-20,9.9,G,1945,9,2.25,16.0
629,1945-09-21,0.0,G,1945,9,2.25,16.0
630,1945-09-22,10.0,G,1945,9,2.25,16.0
631,1945-09-23,1.9,G,1945,9,2.25,16.0
632,1945-09-24,0.0,G,1945,9,2.25,16.0
633,1945-09-25,0.0,G,1945,9,2.25,16.0
634,1945-09-26,16.0,G,1945,9,2.25,16.0
635,1945-09-27,9.0,G,1945,9,2.25,16.0
636,1945-09-28,1.1,G,1945,9,2.25,16.0
637,1945-09-29,0.0,G,1945,9,2.25,16.0
638,1945-09-30,2.0,G,1945,9,2.25,16.0
639,1945-10-01,0.0,G,1945,10,1.56,15.4
640,1945-10-02,0.0,G,1945,10,1.56,15.4
641,1945-10-03,0.0,G,1945,10,1.56,15.4
642,1945-10-04,4.3,G,1945,10,1.56,15.4
643,1945-10-05,0.0,G,1945,10,1.56,15.4
644,1945-10-06,0.0,G,1945,10,1.56,15.4
645,1945-10-07,0.1,G,1945,10,1.56,15.4
646,1945-10-08,0.0,G,1945,10,1.56,15.4
647,1945-10-09,0.0,G,1945,10,1.56,15.4
648,1945-10-10,5.0,G,1945,10,1.56,15.4
649,1945-10-11,0.0,G,1945,10,1.56,15.4
650,1945-10-12,0.0,G,1945,10,1.56,15.4
651,1945-10-13,0.0,G,1945,10,1.56,15.4
652,1945-10-14,0.0,G,1945,10,1.56,15.4
653,1945-10-15,0.1,G,1945,10,1.56,15.4
654,1945-10-16,0.0,G,1945,10,1.56,15.4
655,1945-10-17,0.0,G,1945,10,1.56,15.4
656,1945-10-18,0.0,G,1945,10,1.56,15.4
657,1945-10-19,0.0,G,1945,10,1.56,15.4
658,1945-10-20,0.0,G,1945,10,1.56,15.4
659,1945-10-21,0.0,G,1945,10,1.56,15.4
660,1945-10-22,3.0,G,1945,10,1.56,15.4
661,1945-10-23,9.5,G,1945,10,1.56,15.4
662,1945-10-24,2.6,G,1945,10,1.56,15.4
663,1945-10-25,15.4,G,1945,10,1.56,15.4
664,1945-10-26,7.2,G,1945,10,1.56,15.4
665,1945-10-27,0.0,G,1945,10,1.56,15.4
666,1945-10-28,0.1,G,1945,10,1.56,15.4
667,1945-10-29,0.0,G,1945,10,1.56,15.4
668,1945-10-30,1.0,G,1945,10,1.56,15.4
669,1945-10-31,0.0,G,1945,10,1.56,15.4
670,1945-11-01,0.0,G,1945,11,0.94,15.3
671,1945-11-02,0.0,G,1945,11,0.94,15.3
672,1945-11-03,0.0,G,1945,11,0.94,15.3
673,1945-11-04,0.0,G,1945,11,0.94,15.3
674,1945-11-05,0.0,G,1945,11,0.94,15.3
675,1945-11-06,0.0,G,1945,11,0.94,15.3
676,1945-11-07,5.0,G,1945,11,0.94,15.3
677,1945-11-08,3.1,G,1945,11,0.94,15.3
678,1945-11-09,0.0,G,1945,11,0.94,15.3
679,1945-11-10,0.0,G,1945,11,0.94,15.3
680,1945-11-11,0.0,G,1945,11,0.94,15.3
681,1945-11-12,0.0,G,1945,11,0.94,15.3
682,1945-11-13,0.0,G,1945,11,0.94,15.3
683,1945-11-14,0.2,G,1945,11,0.94,15.3
684,1945-11-15,3.9,G,1945,11,0.94,15.3
685,1945-11-16,15.3,G,1945,11,0.94,15.3
686,1945-11-17,0.0,G,1945,11,0.94,15.3
687,1945-11-18,0.0,G,1945,11,0.94,15.3
688,1945-11-19,0.0,G,1945,11,0.94,15.3
689,1945-11-20,0.0,G,1945,11,0.94,15.3
690,1945-11-21,0.0,G,1945,11,0.94,15.3
691,1945-11-22,0.0,G,1945,11,0.94,15.3
692,1945-11-23,0.0,G,1945,11,0.94,15.3
693,1945-11-24,0.0,G,1945,11,0.94,15.3
694,1945-11-25,0.8,G,1945,11,0.94,15.3
695,1945-11-26,0.0,G,1945,11,0.94,15.3
696,1945-11-27,0.0,G,1945,11,0.94,15.3
697,1945-11-28,0.0,G,1945,11,0.94,15.3
698,1945-11-29,0.0,G,1945,11,0.94,15.3
699,1945-11-30,0.0,G,1945,11,0.94,15.3
700,1945-12-01,1.2,G,1945,12,1.48,10.6
701,1945-12-02,0.9,G,1945,12,1.48,10.6
702,1945-12-03,4.4,G,1945,12,1.48,10.6
703,1945-12-04,0.0,G,1945,12,1.48,10.6
704,1945-12-05,0.2,G,1945,12,1.48,10.6
705,1945-12-06,0.0,G,1945,12,1.48,10.6
706,1945-12-07,0.0,G,1945,12,1.48,10.6
707,1945-12-08,0.0,G,1945,12,1.48,10.6
708,1945-12-09,0.0,G,1945,12,1.48,10.6
709,1945-12-10,0.9,G,1945,12,1.48,10.6
710,1945-12-11,0.0,G,1945,12,1.48,10.6
711,1945-12-12,6.0,G,1945,12,1.48,10.6
712,1945-12-13,0.7,G,1945,12,1.48,10.6
713,1945-12-14,0.0,G,1945,12,1.48,10.6
714,1945-12-15,0.1,G,1945,12,1.48,10.6
715,1945-12-16,4.8,G,1945,12,1.48,10.6
716,1945-12-17,10.6,G,1945,12,1.48,10.6
717,1945-12-18,1.0,G,1945,12,1.48,10.6
718,1945-12-19,4.2,G,1945,12,1.48,10.6
719,1945-12-20,3.8,G,1945,12,1.48,10.6
720,1945-12-21,0.0,G,1945,12,1.48,10.6
721,1945-12-22,0.0,G,1945,12,1.48,10.6
722,1945-12-23,0.1,G,1945,12,1.48,10.6
723,1945-12-24,4.8,G,1945,12,1.48,10.6
724,1945-12-25,0.2,G,1945,12,1.48,10.6
725,1945-12-26,0.0,G,1945,12,1.48,10.6
726,1945-12-27,1.7,G,1945,12,1.48,10.6
727,1945-12-28,0.2,G,1945,12,1.48,10.6
728,1945-12-29,0.0,G,1945,12,1.48,10.6
729,1945-12-30,0.0,G,1945,12,1.48,10.6
730,1945-12-31,0.0,G,1945,12,1.48,10.6
731,1946-01-01,0.0,G,1946,1,1.47,11.0
732,1946-01-02,0.0,G,1946,1,1.47,11.0
733,1946-01-03,0.0,G,1946,1,1.47,11.0
734,1946-01-04,5.5,G,1946,1,1.47,11.0
735,1946-01-05,0.0,G,1946,1,1.47,11.0
736,1946-01-06,0.0,G,1946,1,1.47,11.0
737,1946-01-07,0.1,G,1946,1,1.47,11.0
738,1946-01-08,1.7,G,1946,1,1.47,11.0
739,1946-01-09,5.8,G,1946,1,1.47,11.0
740,1946-01-10,4.8,G,1946,1,1.47,11.0
741,1946-01-11,11.0,G,1946,1,1.47,11.0
742,1946-01-12,1.7,G,1946,1,1.47,11.0
743,1946-01-13,0.0,G,1946,1,1.47,11.0
744,1946-01-14,0.0,G,1946,1,1.47,11.0
745,1946-01-15,0.0,G,1946,1,1.47,11.0
746,1946-01-16,0.0,G,1946,1,1.47,11.0
747,1946-01-17,0.0,G,1946,1,1.47,11.0
748,1946-01-18,0.0,G,1946,1,1.47,11.0
749,1946-01-19,0.0,G,1946,1,1.47,11.0
750,1946-01-20,0.0,G,1946,1,1.47,11.0
751,1946-01-21,0.0,G,1946,1,1.47,11.0
752,1946-01-22,0.0,G,1946,1,1.47,11.0
753,1946-01-23,0.0,G,1946,1,1.47,11.0
754,1946-01-24,0.0,G,1946,1,1.47,11.0
755,1946-01-25,0.0,G,1946,1,1.47,11.0
756,1946-01-26,0.0,G,1946,1,1.47,11.0
757,1946-01-27,2.2,G,1946,1,1.47,11.0
758,1946-01-28,4.0,G,1946,1,1.47,11.0
759,1946-01-29,8.4,G,1946,1,1.47,11.0
760,1946-01-30,0.4,G,1946,1,1.47,11.0
761,1946-01-31,0.0,G,1946,1,1.47,11.0
762,1946-02-01,5.9,G,1946,2,2.14,15.2
763,1946-02-02,1.9,G,1946,2,2.14,15.2
764,1946-02-03,7.8,G,1946,2,2.14,15.2
765,1946-02-04,3.6,G,1946,2,2.14,15.2
766,1946-02-05,0.6,G,1946,2,2.14,15.2
767,1946-02-06,0.0,G,1946,2,2.14,15.2
768,1946-02-07,15.0,G,1946,2,2.14,15.2
769,1946-02-08,0.4,G,1946,2,2.14,15.2
770,1946-02-09,0.0,G,1946,2,2.14,15.2
771,1946-02-10,1.0,G,1946,2,2.14,15.2
772,1946-02-11,0.0,G,1946,2,2.14,15.2
773,1946-02-12,0.0,G,1946,2,2.14,15.2
774,1946-02-13,0.0,G,1946,2,2.14,15.2
775,1946-02-14,0.1,G,1946,2,2.14,15.2
776,1946-02-15,0.0,G,1946,2,2.14,15.2
777,1946-02-16,0.0,G,1946,2,2.14,15.2
778,1946-02-17,0.0,G,1946,2,2.14,15.2
779,1946-02-18,0.0,G,1946,2,2.14,15.2
780,1946-02-19,15.2,G,1946,2,2.14,15.2
781,1946-02-20,1.3,G,1946,2,2.14,15.2
782,1946-02-21,0.0,G,1946,2,2.14,15.2
783,1946-02-22,0.0,G,1946,2,2.14,15.2
784,1946-02-23,6.3,G,1946,2,2.14,15.2
785,1946-02-24,0.6,G,1946,2,2.14,15.2
786,1946-02-25,0.3,G,1946,2,2.14,15.2
787,1946-02-26,0.0,G,1946,2,2.14,15.2
788,1946-02-27,0.0,G,1946,2,2.14,15.2
789,1946-02-28,0.0,G,1946,2,2.14,15.2
790,1946-03-01,0.0,G,1946,3,0.85,7.3
791,1946-03-02,2.0,G,1946,3,0.85,7.3
792,1946-03-03,0.3,G,1946,3,0.85,7.3
793,1946-03-04,0.0,G,1946,3,0.85,7.3
794,1946-03-05,0.0,G,1946,3,0.85,7.3
795,1946-03-06,0.0,G,1946,3,0.85,7.3
796,1946-03-07,7.0,G,1946,3,0.85,7.3
797,1946-03-08,1.1,G,1946,3,0.85,7.3
798,1946-03-09,0.0,G,1946,3,0.85,7.3
799,1946-03-10,0.9,G,1946,3,0.85,7.3
800,1946-03-11,0.0,G,1946,3,0.85,7.3
801,1946-03-12,0.0,G,1946,3,0.85,7.3
802,1946-03-13,0.0,G,1946,3,0.85,7.3
803,1946-03-14,0.0,G,1946,3,0.85,7.3
804,1946-03-15,0.0,G,1946,3,0.85,7.3
805,1946-03-16,0.0,G,1946,3,0.85,7.3
806,1946-03-17,0.0,G,1946,3,0.85,7.3
807,1946-03-18,7.3,G,1946,3,0.85,7.3
808,1946-03-19,0.9,G,1946,3,0.85,7.3
809,1946-03-20,3.0,G,1946,3,0.85,7.3
810,1946-03-21,1.9,G,1946,3,0.85,7.3
811,1946-03-22,2.0,G,1946,3,0.85,7.3
812,1946-03-23,0.0,G,1946,3,0.85,7.3
813,1946-03-24,0.0,G,1946,3,0.85,7.3
814,1946-03-25,0.0,G,1946,3,0.85,7.3
815,1946-03-26,0.0,G,1946,3,0.85,7.3
816,1946-03-27,0.0,G,1946,3,0.85,7.3
817,1946-03-28,0.0,G,1946,3,0.85,7.3
818,1946-03-29,0.0,G,1946,3,0.85,7.3
819,1946-03-30,0.0,G,1946,3,0.85,7.3
820,1946-03-31,0.0,G,1946,3,0.85,7.3
821,1946-04-01,0.0,G,1946,4,0.78,8.3
822,1946-04-02,0.0,G,1946,4,0.78,8.3
823,1946-04-03,0.0,G,1946,4,0.78,8.3
824,1946-04-04,0.0,G,1946,4,0.78,8.3
825,1946-04-05,0.0,G,1946,4,0.78,8.3
826,1946-04-06,0.0,G,1946,4,0.78,8.3
827,1946-04-07,0.0,G,1946,4,0.78,8.3
828,1946-04-08,0.0,G,1946,4,0.78,8.3
829,1946-04-09,0.0,G,1946,4,0.78,8.3
830,1946-04-10,0.0,G,1946,4,0.78,8.3
831,1946-04-11,1.9,G,1946,4,0.78,8.3
832,1946-04-12,0.0,G,1946,4,0.78,8.3
833,1946-04-13,0.4,G,1946,4,0.78,8.3
834,1946-04-14,0.0,G,1946,4,0.78,8.3
835,1946-04-15,0.0,G,1946,4,0.78,8.3
836,1946-04-16,0.0,G,1946,4,0.78,8.3
837,1946-04-17,4.5,G,1946,4,0.78,8.3
838,1946-04-18,0.0,G,1946,4,0.78,8.3
839,1946-04-19,0.0,G,1946,4,0.78,8.3
840,1946-04-20,8.3,G,1946,4,0.78,8.3
841,1946-04-21,0.0,G,1946,4,0.78,8.3
842,1946-04-22,0.0,G,1946,4,0.78,8.3
843,1946-04-23,4.6,G,1946,4,0.78,8.3
844,1946-04-24,0.0,G,1946,4,0.78,8.3
845,1946-04-25,0.0,G,1946,4,0.78,8.3
846,1946-04-26,0.0,G,1946,4,0.78,8.3
847,1946-04-27,3.6,G,1946,4,0.78,8.3
848,1946-04-28,0.0,G,1946,4,0.78,8.3
849,1946-04-29,0.0,G,1946,4,0.78,8.3
850,1946-04-30,0.0,G,1946,4,0.78,8.3
851,1946-05-01,0.3,G,1946,5,1.04,22.1
852,1946-05-02,22.1,G,1946,5,1.04,22.1
853,1946-05-03,1.1,G,1946,5,1.04,22.1
854,1946-05-04,0.0,G,1946,5,1.04,22.1
855,1946-05-05,0.1,G,1946,5,1.04,22.1
856,1946-05-06,0.0,G,1946,5,1.04,22.1
857,1946-05-07,0.0,G,1946,5,1.04,22.1
858,1946-05-08,0.0,G,1946,5,1.04,22.1
859,1946-05-09,0.0,G,1946,5,1.04,22.1
860,1946-05-10,0.0,G,1946,5,1.04,22.1
861,1946-05-11,0.0,G,1946,5,1.04,22.1
862,1946-05-12,1.3,G,1946,5,1.04,22.1
863,1946-05-13,0.0,G,1946,5,1.04,22.1
864,1946-05-14,0.0,G,1946,5,1.04,22.1
865,1946-05-15,0.0,G,1946,5,1.04,22.1
866,1946-05-16,0.0,G,1946,5,1.04,22.1
867,1946-05-17,0.0,G,1946,5,1.04,22.1
868,1946-05-18,0.4,G,1946,5,1.04,22.1
869,1946-05-19,0.0,G,1946,5,1.04,22.1
870,1946-05-20,0.0,G,1946,5,1.04,22.1
871,1946-05-21,0.0,G,1946,5,1.04,22.1
872,1946-05-22,0.0,G,1946,5,1.04,22.1
873,1946-05-23,0.0,G,1946,5,1.04,22.1
874,1946-05-24,0.0,G,1946,5,1.04,22.1
875,1946-05-25,0.0,G,1946,5,1.04,22.1
876,1946-05-26,0.0,G,1946,5,1.04,22.1
877,1946-05-27,0.0,G,1946,5,1.04,22.1
878,1946-05-28,0.0,G,1946,5,1.04,22.1
879,1946-05-29,0.0,G,1946,5,1.04,22.1
880,1946-05-30,6.9,G,1946,5,1.04,22.1
881,1946-05-31,0.0,G,1946,5,1.04,22.1
882,1946-06-01,25.8,G,1946,6,3.21,25.8
883,1946-06-02,14.1,G,1946,6,3.21,25.8
884,1946-06-03,0.0,G,1946,6,3.21,25.8
885,1946-06-04,0.0,G,1946,6,3.21,25.8
886,1946-06-05,6.1,G,1946,6,3.21,25.8
887,1946-06-06,0.0,G,1946,6,3.21,25.8
888,1946-06-07,0.0,G,1946,6,3.21,25.8
889,1946-06-08,2.0,G,1946,6,3.21,25.8
890,1946-06-09,9.4,G,1946,6,3.21,25.8
891,1946-06-10,3.5,G,1946,6,3.21,25.8
892,1946-06-11,0.1,G,1946,6,3.21,25.8
893,1946-06-12,0.0,G,1946,6,3.21,25.8
894,1946-06-13,0.0,G,1946,6,3.21,25.8
895,1946-06-14,11.1,G,1946,6,3.21,25.8
896,1946-06-15,1.9,G,1946,6,3.21,25.8
897,1946-06-16,0.0,G,1946,6,3.21,25.8
898,1946-06-17,5.7,G,1946,6,3.21,25.8
899,1946-06-18,2.1,G,1946,6,3.21,25.8
900,1946-06-19,0.8,G,1946,6,3.21,25.8
901,1946-06-20,0.9,G,1946,6,3.21,25.8
902,1946-06-21,1.7,G,1946,6,3.21,25.8
903,1946-06-22,0.0,G,1946,6,3.21,25.8
904,1946-06-23,0.0,G,1946,6,3.21,25.8
905,1946-06-24,5.3,G,1946,6,3.21,25.8
906,1946-06-25,0.0,G,1946,6,3.21,25.8
907,1946-06-26,0.0,G,1946,6,3.21,25.8
908,1946-06-27,0.0,G,1946,6,3.21,25.8
909,1946-06-28,5.9,G,1946,6,3.21,25.8
910,1946-06-29,0.0,G,1946,6,3.21,25.8
911,1946-06-30,0.0,G,1946,6,3.21,25.8
912,1946-07-01,0.0,G,1946,7,3.59,50.0
913,1946-07-02,0.0,G,1946,7,3.59,50.0
914,1946-07-03,0.0,G,1946,7,3.59,50.0
915,1946-07-04,0.0,G,1946,7,3.59,50.0
916,1946-07-05,0.0,G,1946,7,3.59,50.0
917,1946-07-06,0.0,G,1946,7,3.59,50.0
918,1946-07-07,0.0,G,1946,7,3.59,50.0
919,1946-07-08,0.0,G,1946,7,3.59,50.0
920,1946-07-09,0.0,G,1946,7,3.59,50.0
921,1946-07-10,1.9,G,1946,7,3.59,50.0
922,1946-07-11,0.0,G,1946,7,3.59,50.0
923,1946-07-12,0.0,G,1946,7,3.59,50.0
924,1946-07-13,0.0,G,1946,7,3.59,50.0
925,1946-07-14,0.4,G,1946,7,3.59,50.0
926,1946-07-15,50.0,G,1946,7,3.59,50.0
927,1946-07-16,15.4,G,1946,7,3.59,50.0
928,1946-07-17,0.0,G,1946,7,3.59,50.0
929,1946-07-18,0.0,G,1946,7,3.59,50.0
930,1946-07-19,0.0,G,1946,7,3.59,50.0
931,1946-07-20,0.0,G,1946,7,3.59,50.0
932,1946-07-21,1.1,G,1946,7,3.59,50.0
933,1946-07-22,1.0,G,1946,7,3.59,50.0
934,1946-07-23,5.9,G,1946,7,3.59,50.0
935,1946-07-24,0.0,G,1946,7,3.59,50.0
936,1946-07-25,0.0,G,1946,7,3.59,50.0
937,1946-07-26,0.0,G,1946,7,3.59,50.0
938,1946-07-27,0.4,G,1946,7,3.59,50.0
939,1946-07-28,0.0,G,1946,7,3.59,50.0
940,1946-07-29,11.2,G,1946,7,3.59,50.0
941,1946-07-30,15.0,G,1946,7,3.59,50.0
942,1946-07-31,9.1,G,1946,7,3.59,50.0
943,1946-08-01,0.2,G,1946,8,1.83,11.2
944,1946-08-02,7.3,G,1946,8,1.83,11.2
945,1946-08-03,0.0,G,1946,8,1.83,11.2
946,1946-08-04,0.0,G,1946,8,1.83,11.2
947,1946-08-05,0.0,G,1946,8,1.83,11.2
948,1946-08-06,0.0,G,1946,8,1.83,11.2
949,1946-08-07,11.2,G,1946,8,1.83,11.2
950,1946-08-08,0.1,G,1946,8,1.83,11.2
951,1946-08-09,7.2,G,1946,8,1.83,11.2
952,1946-08-10,5.7,G,1946,8,1.83,11.2
953,1946-08-11,0.0,G,1946,8,1.83,11.2
954,1946-08-12,1.0,G,1946,8,1.83,11.2
955,1946-08-13,8.9,G,1946,8,1.83,11.2
956,1946-08-14,4.0,G,1946,8,1.83,11.2
957,1946-08-15,0.0,G,1946,8,1.83,11.2
958,1946-08-16,0.0,G,1946,8,1.83,11.2
959,1946-08-17,0.0,G,1946,8,1.83,11.2
960,1946-08-18,6.6,G,1946,8,1.83,11.2
961,1946-08-19,0.0,G,1946,8,1.83,11.2
962,1946-08-20,0.1,G,1946,8,1.83,11.2
963,1946-08-21,0.0,G,1946,8,1.83,11.2
964,1946-08-22,0.0,G,1946,8,1.83,11.2
965,1946-08-23,0.0,G,1946,8,1.83,11.2
966,1946-08-24,0.0,G,1946,8,1.83,11.2
967,1946-08-25,0.0,G,1946,8,1.83,11.2
968,1946-08-26,0.0,G,1946,8,1.83,11.2
969,1946-08-27,0.0,G,1946,8,1.83,11.2
970,1946-08-28,0.0,G,1946,8,1.83,11.2
971,1946-08-29,3.5,G,1946,8,1.83,11.2
972,1946-08-30,0.0,G,1946,8,1.83,11.2
973,1946-08-31,1.0,G,1946,8,1.83,11.2
974,1946-09-01,0.7,G,1946,9,4.94,24.4
975,1946-09-02,1.5,G,1946,9,4.94,24.4
976,1946-09-03,0.0,G,1946,9,4.94,24.4
977,1946-09-04,1.4,G,1946,9,4.94,24.4
978,1946-09-05,7.8,G,1946,9,4.94,24.4
979,1946-09-06,6.4,G,1946,9,4.94,24.4
980,1946-09-07,11.9,G,1946,9,4.94,24.4
981,1946-09-08,0.5,G,1946,9,4.94,24.4
982,1946-09-09,2.4,G,1946,9,4.94,24.4
983,1946-09-10,0.0,G,1946,9,4.94,24.4
984,1946-09-11,24.4,G,1946,9,4.94,24.4
985,1946-09-12,0.0,G,1946,9,4.94,24.4
986,1946-09-13,9.0,G,1946,9,4.94,24.4
987,1946-09-14,15.5,G,1946,9,4.94,24.4
988,1946-09-15,0.0,G,1946,9,4.94,24.4
989,1946-09-16,0.0,G,1946,9,4.94,24.4
990,1946-09-17,14.7,G,1946,9,4.94,24.4
991,1946-09-18,17.5,G,1946,9,4.94,24.4
