index,Datum,Kvalitet,Snittemperatur,Year,Month,day_of_year,Over_10_5_days_in_a_row,0_or_under_5_days_in_a_row
530,1945-06-14,G,11.6,1945,6,165,0,0
531,1945-06-15,G,12.73,1945,6,166,0,0
532,1945-06-16,G,12.07,1945,6,167,0,0
533,1945-06-17,G,12.0,1945,6,168,0,0
534,1945-06-18,G,12.27,1945,6,169,1,0
535,1945-06-19,G,17.53,1945,6,170,0,0
536,1945-06-20,G,19.73,1945,6,171,0,0
537,1945-06-21,G,22.4,1945,6,172,0,0
538,1945-06-22,G,23.53,1945,6,173,0,0
539,1945-06-23,G,21.67,1945,6,174,1,0
540,1945-06-24,G,17.33,1945,6,175,0,0
541,1945-06-25,G,15.87,1945,6,176,0,0
542,1945-06-26,G,14.57,1945,6,177,0,0
543,1945-06-27,G,15.67,1945,6,178,0,0
544,1945-06-28,G,16.83,1945,6,179,1,0
545,1945-06-29,G,20.57,1945,6,180,0,0
546,1945-06-30,G,15.6,1945,6,181,0,0
547,1945-07-01,G,15.07,1945,7,182,0,0
548,1945-07-02,G,15.13,1945,7,183,0,0
549,1945-07-03,G,16.9,1945,7,184,1,0
550,1945-07-04,G,19.87,1945,7,185,0,0
551,1945-07-05,G,17.67,1945,7,186,0,0
552,1945-07-06,G,17.23,1945,7,187,0,0
553,1945-07-07,G,15.93,1945,7,188,0,0
554,1945-07-08,G,18.33,1945,7,189,1,0
555,1945-07-09,G,19.4,1945,7,190,0,0
556,1945-07-10,G,21.83,1945,7,191,0,0
557,1945-07-11,G,23.93,1945,7,192,0,0
558,1945-07-12,G,22.8,1945,7,193,0,0
559,1945-07-13,G,19.87,1945,7,194,1,0
560,1945-07-14,G,20.73,1945,7,195,0,0
561,1945-07-15,G,24.1,1945,7,196,0,0
562,1945-07-16,G,26.97,1945,7,197,0,0
563,1945-07-17,G,20.93,1945,7,198,0,0
564,1945-07-18,G,22.7,1945,7,199,1,0
565,1945-07-19,G,24.73,1945,7,200,0,0
566,1945-07-20,G,20.8,1945,7,201,0,0
567,1945-07-21,G,18.33,1945,7,202,0,0
568,1945-07-22,G,17.27,1945,7,203,0,0
569,1945-07-23,G,19.37,1945,7,204,1,0
570,1945-07-24,G,18.27,1945,7,205,0,0
571,1945-07-25,G,17.33,1945,7,206,0,0
572,1945-07-26,G,17.1,1945,7,207,0,0
573,1945-07-27,G,15.87,1945,7,208,0,0
574,1945-07-28,G,14.57,1945,7,209,1,0
575,1945-07-29,G,16.8,1945,7,210,0,0
576,1945-07-30,G,16.67,1945,7,211,0,0
577,1945-07-31,G,18.8,1945,7,212,0,0
578,1945-08-01,G,19.93,1945,8,213,0,0
579,1945-08-02,G,18.2,1945,8,214,1,0
580,1945-08-03,G,22.6,1945,8,215,0,0
581,1945-08-04,G,23.27,1945,8,216,0,0
582,1945-08-05,G,17.83,1945,8,217,0,0
583,1945-08-06,G,20.53,1945,8,218,0,0
584,1945-08-07,G,17.53,1945,8,219,1,0
585,1945-08-08,G,19.27,1945,8,220,0,0
586,1945-08-09,G,22.6,1945,8,221,0,0
587,1945-08-10,G,20.93,1945,8,222,0,0
588,1945-08-11,G,20.47,1945,8,223,0,0
589,1945-08-12,G,21.27,1945,8,224,1,0
590,1945-08-13,G,22.2,1945,8,225,0,0
591,1945-08-14,G,20.13,1945,8,226,0,0
592,1945-08-15,G,20.07,1945,8,227,0,0
593,1945-08-16,G,21.53,1945,8,228,0,0
594,1945-08-17,G,17.3,1945,8,229,1,0
595,1945-08-18,G,19.17,1945,8,230,0,0
596,1945-08-19,G,17.47,1945,8,231,0,0
597,1945-08-20,G,17.13,1945,8,232,0,0
598,1945-08-21,G,17.5,1945,8,233,0,0
599,1945-08-22,G,16.6,1945,8,234,1,0
600,1945-08-23,G,16.8,1945,8,235,0,0
601,1945-08-24,G,15.53,1945,8,236,0,0
602,1945-08-25,G,14.53,1945,8,237,0,0
603,1945-08-26,G,17.73,1945,8,238,0,0
604,1945-08-27,G,17.4,1945,8,239,1,0
605,1945-08-28,G,15.5,1945,8,240,0,0
606,1945-08-29,G,17.77,1945,8,241,0,0
607,1945-08-30,G,17.37,1945,8,242,0,0
608,1945-08-31,G,14.6,1945,8,243,0,0
609,1945-09-01,G,13.37,1945,9,244,1,0
610,1945-09-02,G,14.53,1945,9,245,0,0
611,1945-09-03,G,15.2,1945,9,246,0,0
612,1945-09-04,G,16.13,1945,9,247,0,0
613,1945-09-05,G,15.07,1945,9,248,0,0
614,1945-09-06,G,13.23,1945,9,249,1,0
615,1945-09-07,G,15.1,1945,9,250,0,0
616,1945-09-08,G,15.3,1945,9,251,0,0
617,1945-09-09,G,14.27,1945,9,252,0,0
618,1945-09-10,G,14.63,1945,9,253,0,0
619,1945-09-11,G,13.67,1945,9,254,1,0
620,1945-09-12,G,14.2,1945,9,255,0,0
621,1945-09-13,G,14.67,1945,9,256,0,0
622,1945-09-14,G,14.3,1945,9,257,0,0
623,1945-09-15,G,15.53,1945,9,258,0,0
624,1945-09-16,G,14.87,1945,9,259,1,0
625,1945-09-17,G,15.4,1945,9,260,0,0
626,1945-09-18,G,15.93,1945,9,261,0,0
627,1945-09-19,G,12.27,1945,9,262,0,0
628,1945-09-20,G,15.8,1945,9,263,0,0
629,1945-09-21,G,14.93,1945,9,264,1,0
630,1945-09-22,G,13.4,1945,9,265,0,0
631,1945-09-23,G,12.97,1945,9,266,0,0
632,1945-09-24,G,11.87,1945,9,267,0,0
633,1945-09-25,G,9.73,1945,9,268,0,0
634,1945-09-26,G,8.43,1945,9,269,0,0
635,1945-09-27,G,9.93,1945,9,270,0,0
636,1945-09-28,G,8.5,1945,9,271,0,0
637,1945-09-29,G,8.07,1945,9,272,0,0
638,1945-09-30,G,9.47,1945,9,273,0,0
639,1945-10-01,G,9.43,1945,10,274,0,0
640,1945-10-02,G,9.33,1945,10,275,0,0
641,1945-10-03,G,10.63,1945,10,276,0,0
642,1945-10-04,G,12.87,1945,10,277,0,0
643,1945-10-05,G,10.7,1945,10,278,0,0
644,1945-10-06,G,9.57,1945,10,279,0,0
645,1945-10-07,G,7.2,1945,10,280,0,0
646,1945-10-08,G,11.2,1945,10,281,0,0
647,1945-10-09,G,12.87,1945,10,282,0,0
648,1945-10-10,G,11.67,1945,10,283,0,0
649,1945-10-11,G,4.73,1945,10,284,0,0
650,1945-10-12,G,9.47,1945,10,285,0,0
651,1945-10-13,G,7.83,1945,10,286,0,0
652,1945-10-14,G,12.27,1945,10,287,0,0
653,1945-10-15,G,12.0,1945,10,288,0,0
654,1945-10-16,G,11.3,1945,10,289,0,0
655,1945-10-17,G,6.57,1945,10,290,0,0
656,1945-10-18,G,12.3,1945,10,291,0,0
657,1945-10-19,G,5.83,1945,10,292,0,0
658,1945-10-20,G,8.13,1945,10,293,0,0
659,1945-10-21,G,4.8,1945,10,294,0,0
660,1945-10-22,G,6.6,1945,10,295,0,0
661,1945-10-23,G,11.63,1945,10,296,0,0
662,1945-10-24,G,11.03,1945,10,297,0,0
663,1945-10-25,G,11.07,1945,10,298,0,0
664,1945-10-26,G,10.47,1945,10,299,0,0
665,1945-10-27,G,8.87,1945,10,300,0,0
666,1945-10-28,G,7.47,1945,10,301,0,0
667,1945-10-29,G,9.13,1945,10,302,0,0
668,1945-10-30,G,9.03,1945,10,303,0,0
669,1945-10-31,G,10.6,1945,10,304,0,0
670,1945-11-01,G,10.13,1945,11,305,0,0
671,1945-11-02,G,7.93,1945,11,306,0,0
672,1945-11-03,G,5.6,1945,11,307,0,0
673,1945-11-04,G,5.67,1945,11,308,0,0
674,1945-11-05,G,5.53,1945,11,309,0,0
675,1945-11-06,G,4.6,1945,11,310,0,0
676,1945-11-07,G,9.27,1945,11,311,0,0
677,1945-11-08,G,5.63,1945,11,312,0,0
678,1945-11-09,G,1.5,1945,11,313,0,0
679,1945-11-10,G,0.23,1945,11,314,0,0
680,1945-11-11,G,1.77,1945,11,315,0,0
681,1945-11-12,G,0.5,1945,11,316,0,0
682,1945-11-13,G,4.37,1945,11,317,0,0
683,1945-11-14,G,4.57,1945,11,318,0,0
684,1945-11-15,G,4.97,1945,11,319,0,0
685,1945-11-16,G,7.23,1945,11,320,0,0
686,1945-11-17,G,5.23,1945,11,321,0,0
687,1945-11-18,G,2.97,1945,11,322,0,0
688,1945-11-19,G,0.4,1945,11,323,0,0
689,1945-11-20,G,3.5,1945,11,324,0,0
690,1945-11-21,G,2.17,1945,11,325,0,0
691,1945-11-22,G,0.63,1945,11,326,0,0
692,1945-11-23,G,2.53,1945,11,327,0,0
693,1945-11-24,G,1.57,1945,11,328,0,0
694,1945-11-25,G,2.43,1945,11,329,0,0
695,1945-11-26,G,4.63,1945,11,330,0,0
696,1945-11-27,G,2.37,1945,11,331,0,0
697,1945-11-28,G,6.5,1945,11,332,0,0
698,1945-11-29,G,7.27,1945,11,333,0,0
699,1945-11-30,G,2.47,1945,11,334,0,0
700,1945-12-01,G,4.37,1945,12,335,0,0
701,1945-12-02,G,5.2,1945,12,336,0,0
702,1945-12-03,G,4.2,1945,12,337,0,0
703,1945-12-04,G,4.9,1945,12,338,0,0
704,1945-12-05,G,3.27,1945,12,339,0,0
705,1945-12-06,G,1.73,1945,12,340,0,0
706,1945-12-07,G,-3.53,1945,12,341,0,0
707,1945-12-08,G,-4.47,1945,12,342,0,0
708,1945-12-09,G,-1.2,1945,12,343,0,0
709,1945-12-10,G,2.43,1945,12,344,0,0
710,1945-12-11,G,-1.9,1945,12,345,0,0
711,1945-12-12,G,-2.57,1945,12,346,0,0
712,1945-12-13,G,-0.57,1945,12,347,0,0
713,1945-12-14,G,-0.03,1945,12,348,0,0
714,1945-12-15,G,4.03,1945,12,349,0,0
715,1945-12-16,G,-3.8,1945,12,350,0,0
716,1945-12-17,G,1.9,1945,12,351,0,0
717,1945-12-18,G,5.2,1945,12,352,0,0
718,1945-12-19,G,3.8,1945,12,353,0,0
719,1945-12-20,G,5.5,1945,12,354,0,0
720,1945-12-21,G,2.27,1945,12,355,0,0
721,1945-12-22,G,0.4,1945,12,356,0,0
722,1945-12-23,G,-2.17,1945,12,357,0,0
723,1945-12-24,G,-1.73,1945,12,358,0,0
724,1945-12-25,G,1.63,1945,12,359,0,0
725,1945-12-26,G,1.93,1945,12,360,0,0
726,1945-12-27,G,2.07,1945,12,361,0,0
727,1945-12-28,G,1.53,1945,12,362,0,0
728,1945-12-29,G,-0.73,1945,12,363,0,0
729,1945-12-30,G,-5.83,1945,12,364,0,0
730,1945-12-31,G,-7.8,1945,12,365,0,0
731,1946-01-01,G,-6.27,1946,1,1,0,0
732,1946-01-02,G,-6.57,1946,1,2,0,1
733,1946-01-03,G,-1.8,1946,1,3,0,0
734,1946-01-04,G,1.4,1946,1,4,0,0
735,1946-01-05,G,5.43,1946,1,5,0,0
736,1946-01-06,G,3.73,1946,1,6,0,0
737,1946-01-07,G,3.97,1946,1,7,0,0
738,1946-01-08,G,2.83,1946,1,8,0,0
739,1946-01-09,G,3.17,1946,1,9,0,0
740,1946-01-10,G,4.97,1946,1,10,0,0
741,1946-01-11,G,4.7,1946,1,11,0,0
742,1946-01-12,G,-1.13,1946,1,12,0,0
743,1946-01-13,G,-6.47,1946,1,13,0,0
744,1946-01-14,G,-5.47,1946,1,14,0,0
745,1946-01-15,G,-2.73,1946,1,15,0,0
746,1946-01-16,G,-0.63,1946,1,16,0,1
747,1946-01-17,G,-5.3,1946,1,17,0,0
748,1946-01-18,G,-3.07,1946,1,18,0,0
749,1946-01-19,G,-3.83,1946,1,19,0,0
750,1946-01-20,G,-1.93,1946,1,20,0,0
751,1946-01-21,G,-2.53,1946,1,21,0,1
752,1946-01-22,G,-4.73,1946,1,22,0,0
753,1946-01-23,G,-1.73,1946,1,23,0,0
754,1946-01-24,G,-2.03,1946,1,24,0,0
755,1946-01-25,G,-0.8,1946,1,25,0,0
756,1946-01-26,G,-2.6,1946,1,26,0,1
757,1946-01-27,G,-2.53,1946,1,27,0,0
758,1946-01-28,G,0.17,1946,1,28,0,0
759,1946-01-29,G,0.3,1946,1,29,0,0
760,1946-01-30,G,0.27,1946,1,30,0,0
761,1946-01-31,G,0.73,1946,1,31,0,0
762,1946-02-01,G,1.13,1946,2,32,0,0
763,1946-02-02,G,2.6,1946,2,33,0,0
764,1946-02-03,G,2.57,1946,2,34,0,0
765,1946-02-04,G,1.63,1946,2,35,0,0
766,1946-02-05,G,0.97,1946,2,36,0,0
767,1946-02-06,G,0.7,1946,2,37,0,0
768,1946-02-07,G,0.97,1946,2,38,0,0
769,1946-02-08,G,2.23,1946,2,39,0,0
770,1946-02-09,G,-3.77,1946,2,40,0,0
771,1946-02-10,G,-0.07,1946,2,41,0,0
772,1946-02-11,G,2.57,1946,2,42,0,0
773,1946-02-12,G,-0.77,1946,2,43,0,0
774,1946-02-13,G,-5.87,1946,2,44,0,0
775,1946-02-14,G,0.83,1946,2,45,0,0
776,1946-02-15,G,2.37,1946,2,46,0,0
777,1946-02-16,G,4.67,1946,2,47,0,0
778,1946-02-17,G,3.4,1946,2,48,0,0
779,1946-02-18,G,1.67,1946,2,49,0,0
780,1946-02-19,G,-1.5,1946,2,50,0,0
781,1946-02-20,G,-3.37,1946,2,51,0,0
782,1946-02-21,G,-8.67,1946,2,52,0,0
783,1946-02-22,G,-3.87,1946,2,53,0,0
784,1946-02-23,G,-4.77,1946,2,54,0,1
785,1946-02-24,G,-4.7,1946,2,55,0,0
786,1946-02-25,G,-6.47,1946,2,56,0,0
787,1946-02-26,G,-7.7,1946,2,57,0,0
788,1946-02-27,G,-5.4,1946,2,58,0,0
789,1946-02-28,G,-9.6,1946,2,59,0,1
790,1946-03-01,G,-7.27,1946,3,60,0,0
791,1946-03-02,G,-3.67,1946,3,61,0,0
792,1946-03-03,G,1.37,1946,3,62,0,0
793,1946-03-04,G,0.23,1946,3,63,0,0
794,1946-03-05,G,-0.8,1946,3,64,0,0
795,1946-03-06,G,-4.53,1946,3,65,0,0
796,1946-03-07,G,-4.13,1946,3,66,0,0
797,1946-03-08,G,-0.03,1946,3,67,0,0
798,1946-03-09,G,0.17,1946,3,68,0,0
799,1946-03-10,G,-0.07,1946,3,69,0,0
800,1946-03-11,G,-1.17,1946,3,70,0,0
801,1946-03-12,G,-0.9,1946,3,71,0,0
802,1946-03-13,G,-4.7,1946,3,72,0,0
803,1946-03-14,G,-8.17,1946,3,73,0,1
804,1946-03-15,G,-9.2,1946,3,74,0,0
805,1946-03-16,G,-2.77,1946,3,75,0,0
806,1946-03-17,G,-0.47,1946,3,76,0,0
807,1946-03-18,G,-0.73,1946,3,77,0,0
808,1946-03-19,G,2.27,1946,3,78,0,0
809,1946-03-20,G,3.3,1946,3,79,0,0
810,1946-03-21,G,3.1,1946,3,80,0,0
811,1946-03-22,G,1.87,1946,3,81,0,0
812,1946-03-23,G,3.3,1946,3,82,0,0
813,1946-03-24,G,2.97,1946,3,83,0,0
814,1946-03-25,G,4.2,1946,3,84,0,0
815,1946-03-26,G,4.3,1946,3,85,0,0
816,1946-03-27,G,5.27,1946,3,86,0,0
817,1946-03-28,G,8.7,1946,3,87,0,0
818,1946-03-29,G,7.0,1946,3,88,0,0
819,1946-03-30,G,4.33,1946,3,89,0,0
820,1946-03-31,G,2.6,1946,3,90,0,0
821,1946-04-01,G,6.4,1946,4,91,0,0
822,1946-04-02,G,4.77,1946,4,92,0,0
823,1946-04-03,G,9.57,1946,4,93,0,0
824,1946-04-04,G,9.8,1946,4,94,0,0
825,1946-04-05,G,9.67,1946,4,95,0,0
826,1946-04-06,G,6.63,1946,4,96,0,0
827,1946-04-07,G,5.73,1946,4,97,0,0
828,1946-04-08,G,6.7,1946,4,98,0,0
829,1946-04-09,G,6.97,1946,4,99,0,0
830,1946-04-10,G,5.83,1946,4,100,0,0
831,1946-04-11,G,4.47,1946,4,101,0,0
832,1946-04-12,G,5.13,1946,4,102,0,0
833,1946-04-13,G,4.6,1946,4,103,0,0
834,1946-04-14,G,5.57,1946,4,104,0,0
835,1946-04-15,G,9.33,1946,4,105,0,0
836,1946-04-16,G,12.4,1946,4,106,0,0
837,1946-04-17,G,8.93,1946,4,107,0,0
838,1946-04-18,G,7.53,1946,4,108,0,0
839,1946-04-19,G,7.47,1946,4,109,0,0
840,1946-04-20,G,6.93,1946,4,110,0,0
841,1946-04-21,G,8.07,1946,4,111,0,0
842,1946-04-22,G,8.13,1946,4,112,0,0
843,1946-04-23,G,7.67,1946,4,113,0,0
844,1946-04-24,G,7.8,1946,4,114,0,0
845,1946-04-25,G,8.13,1946,4,115,0,0
846,1946-04-26,G,16.13,1946,4,116,0,0
847,1946-04-27,G,14.3,1946,4,117,0,0
848,1946-04-28,G,11.3,1946,4,118,0,0
849,1946-04-29,G,10.23,1946,4,119,0,0
850,1946-04-30,G,11.0,1946,4,120,1,0
851,1946-05-01,G,11.13,1946,5,121,0,0
852,1946-05-02,G,11.43,1946,5,122,0,0
853,1946-05-03,G,11.67,1946,5,123,0,0
854,1946-05-04,G,11.77,1946,5,124,0,0
855,1946-05-05,G,9.93,1946,5,125,0,0
856,1946-05-06,G,11.87,1946,5,126,0,0
857,1946-05-07,G,12.2,1946,5,127,0,0
858,1946-05-08,G,10.4,1946,5,128,0,0
859,1946-05-09,G,10.17,1946,5,129,0,0
860,1946-05-10,G,11.5,1946,5,130,1,0
861,1946-05-11,G,10.6,1946,5,131,0,0
862,1946-05-12,G,11.7,1946,5,132,0,0
863,1946-05-13,G,12.8,1946,5,133,0,0
864,1946-05-14,G,11.77,1946,5,134,0,0
865,1946-05-15,G,9.2,1946,5,135,0,0
866,1946-05-16,G,10.63,1946,5,136,0,0
867,1946-05-17,G,12.77,1946,5,137,0,0
868,1946-05-18,G,13.23,1946,5,138,0,0
869,1946-05-19,G,10.67,1946,5,139,0,0
870,1946-05-20,G,13.1,1946,5,140,1,0
871,1946-05-21,G,18.23,1946,5,141,0,0
872,1946-05-22,G,18.33,1946,5,142,0,0
873,1946-05-23,G,16.17,1946,5,143,0,0
874,1946-05-24,G,16.53,1946,5,144,0,0
875,1946-05-25,G,15.93,1946,5,145,1,0
876,1946-05-26,G,19.67,1946,5,146,0,0
877,1946-05-27,G,21.23,1946,5,147,0,0
878,1946-05-28,G,22.63,1946,5,148,0,0
879,1946-05-29,G,22.93,1946,5,149,0,0
880,1946-05-30,G,25.07,1946,5,150,1,0
881,1946-05-31,G,17.57,1946,5,151,0,0
882,1946-06-01,G,13.67,1946,6,152,0,0
883,1946-06-02,G,14.53,1946,6,153,0,0
884,1946-06-03,G,13.87,1946,6,154,0,0
885,1946-06-04,G,13.53,1946,6,155,1,0
886,1946-06-05,G,13.6,1946,6,156,0,0
887,1946-06-06,G,14.1,1946,6,157,0,0
888,1946-06-07,G,14.07,1946,6,158,0,0
889,1946-06-08,G,14.57,1946,6,159,0,0
890,1946-06-09,G,13.63,1946,6,160,1,0
891,1946-06-10,G,13.27,1946,6,161,0,0
892,1946-06-11,G,13.97,1946,6,162,0,0
893,1946-06-12,G,13.13,1946,6,163,0,0
894,1946-06-13,G,14.8,1946,6,164,0,0
895,1946-06-14,G,13.57,1946,6,165,1,0
896,1946-06-15,G,8.47,1946,6,166,0,0
897,1946-06-16,G,13.9,1946,6,167,0,0
898,1946-06-17,G,15.4,1946,6,168,0,0
899,1946-06-18,G,14.7,1946,6,169,0,0
900,1946-06-19,G,12.37,1946,6,170,0,0
901,1946-06-20,G,14.03,1946,6,171,1,0
902,1946-06-21,G,12.33,1946,6,172,0,0
903,1946-06-22,G,15.5,1946,6,173,0,0
904,1946-06-23,G,16.23,1946,6,174,0,0
905,1946-06-24,G,17.67,1946,6,175,0,0
906,1946-06-25,G,15.23,1946,6,176,1,0
907,1946-06-26,G,16.8,1946,6,177,0,0
908,1946-06-27,G,16.73,1946,6,178,0,0
909,1946-06-28,G,16.07,1946,6,179,0,0
910,1946-06-29,G,15.67,1946,6,180,0,0
911,1946-06-30,G,15.47,1946,6,181,1,0
912,1946-07-01,G,16.3,1946,7,182,0,0
913,1946-07-02,G,18.1,1946,7,183,0,0
914,1946-07-03,G,21.27,1946,7,184,0,0
915,1946-07-04,G,23.6,1946,7,185,0,0
916,1946-07-05,G,20.07,1946,7,186,1,0
917,1946-07-06,G,15.77,1946,7,187,0,0
918,1946-07-07,G,18.5,1946,7,188,0,0
919,1946-07-08,G,19.17,1946,7,189,0,0
920,1946-07-09,G,21.23,1946,7,190,0,0
921,1946-07-10,G,18.97,1946,7,191,1,0
922,1946-07-11,G,19.1,1946,7,192,0,0
923,1946-07-12,G,20.87,1946,7,193,0,0
924,1946-07-13,G,24.87,1946,7,194,0,0
925,1946-07-14,G,22.5,1946,7,195,0,0
926,1946-07-15,G,18.13,1946,7,196,1,0
927,1946-07-16,G,14.0,1946,7,197,0,0
928,1946-07-17,G,20.87,1946,7,198,0,0
929,1946-07-18,G,18.5,1946,7,199,0,0
930,1946-07-19,G,19.27,1946,7,200,0,0
931,1946-07-20,G,19.43,1946,7,201,1,0
932,1946-07-21,G,16.2,1946,7,202,0,0
933,1946-07-22,G,16.4,1946,7,203,0,0
934,1946-07-23,G,16.67,1946,7,204,0,0
935,1946-07-24,G,18.73,1946,7,205,0,0
936,1946-07-25,G,20.4,1946,7,206,1,0
937,1946-07-26,G,19.0,1946,7,207,0,0
938,1946-07-27,G,19.97,1946,7,208,0,0
939,1946-07-28,G,17.1,1946,7,209,0,0
940,1946-07-29,G,15.4,1946,7,210,0,0
941,1946-07-30,G,16.07,1946,7,211,1,0
942,1946-07-31,G,16.23,1946,7,212,0,0
943,1946-08-01,G,16.83,1946,8,213,0,0
944,1946-08-02,G,17.3,1946,8,214,0,0
945,1946-08-03,G,16.2,1946,8,215,0,0
946,1946-08-04,G,15.57,1946,8,216,1,0
947,1946-08-05,G,18.17,1946,8,217,0,0
948,1946-08-06,G,19.8,1946,8,218,0,0
949,1946-08-07,G,16.23,1946,8,219,0,0
950,1946-08-08,G,15.9,1946,8,220,0,0
951,1946-08-09,G,14.13,1946,8,221,1,0
952,1946-08-10,G,18.23,1946,8,222,0,0
953,1946-08-11,G,17.03,1946,8,223,0,0
954,1946-08-12,G,16.8,1946,8,224,0,0
955,1946-08-13,G,15.57,1946,8,225,0,0
956,1946-08-14,G,15.27,1946,8,226,1,0
957,1946-08-15,G,14.93,1946,8,227,0,0
958,1946-08-16,G,14.9,1946,8,228,0,0
959,1946-08-17,G,15.43,1946,8,229,0,0
960,1946-08-18,G,15.43,1946,8,230,0,0
961,1946-08-19,G,15.73,1946,8,231,1,0
962,1946-08-20,G,16.8,1946,8,232,0,0
963,1946-08-21,G,18.03,1946,8,233,0,0
964,1946-08-22,G,17.57,1946,8,234,0,0
965,1946-08-23,G,17.3,1946,8,235,0,0
966,1946-08-24,G,18.27,1946,8,236,1,0
967,1946-08-25,G,19.37,1946,8,237,0,0
968,1946-08-26,G,16.8,1946,8,238,0,0
969,1946-08-27,G,13.43,1946,8,239,0,0
970,1946-08-28,G,15.73,1946,8,240,0,0
971,1946-08-29,G,14.33,1946,8,241,1,0
972,1946-08-30,G,17.83,1946,8,242,0,0
973,1946-08-31,G,15.97,1946,8,243,0,0
974,1946-09-01,G,14.87,1946,9,244,0,0
975,1946-09-02,G,14.3,1946,9,245,0,0
976,1946-09-03,G,15.07,1946,9,246,1,0
977,1946-09-04,G,16.53,1946,9,247,0,0
978,1946-09-05,G,15.7,1946,9,248,0,0
979,1946-09-06,G,15.23,1946,9,249,0,0
980,1946-09-07,G,13.73,1946,9,250,0,0
981,1946-09-08,G,15.57,1946,9,251,1,0
982,1946-09-09,G,13.43,1946,9,252,0,0
983,1946-09-10,G,14.93,1946,9,253,0,0
984,1946-09-11,G,12.7,1946,9,254,0,0
985,1946-09-12,G,13.6,1946,9,255,0,0
986,1946-09-13,G,13.27,1946,9,256,1,0
987,1946-09-14,G,13.8,1946,9,257,0,0
988,1946-09-15,G,14.37,1946,9,258,0,0
989,1946-09-16,G,14.6,1946,9,259,0,0
990,1946-09-17,G,14.5,1946,9,260,0,0
991,1946-09-18,G,12.3,1946,9,261,1,0
992,1946-09-19,G,12.33,1946,9,262,0,0
993,1946-09-20,G,13.13,1946,9,263,0,0
994,1946-09-21,G,12.03,1946,9,264,0,0
995,1946-09-22,G,13.73,1946,9,265,0,0
996,1946-09-23,G,13.97,1946,9,266,1,0
997,1946-09-24,G,12.93,1946,9,267,0,0
998,1946-09-25,G,13.33,1946,9,268,0,0
999,1946-09-26,G,13.3,1946,9,269,0,0
1000,1946-09-27,G,14.97,1946,9,270,0,0
1001,1946-09-28,G,14.53,1946,9,271,1,0
1002,1946-09-29,G,11.5,1946,9,272,0,0
1003,1946-09-30,G,8.93,1946,9,273,0,0
1004,1946-10-01,G,9.37,1946,10,274,0,0
1005,1946-10-02,G,6.3,1946,10,275,0,0
1006,1946-10-03,G,7.23,1946,10,276,0,0
1007,1946-10-04,G,7.27,1946,10,277,0,0
1008,1946-10-05,G,9.7,1946,10,278,0,0
1009,1946-10-06,G,8.37,1946,10,279,0,0
1010,1946-10-07,G,8.4,1946,10,280,0,0
1011,1946-10-08,G,6.83,1946,10,281,0,0
1012,1946-10-09,G,7.37,1946,10,282,0,0
1013,1946-10-10,G,8.17,1946,10,283,0,0
1014,1946-10-11,G,9.53,1946,10,284,0,0
1015,1946-10-12,G,10.37,1946,10,285,0,0
1016,1946-10-13,G,9.13,1946,10,286,0,0
1017,1946-10-14,G,9.67,1946,10,287,0,0
1018,1946-10-15,G,8.4,1946,10,288,0,0
1019,1946-10-16,G,9.13,1946,10,289,0,0
1020,1946-10-17,G,8.0,1946,10,290,0,0
1021,1946-10-18,G,7.27,1946,10,291,0,0
1022,1946-10-19,G,8.0,1946,10,292,0,0
1023,1946-10-20,G,6.0,1946,10,293,0,0
1024,1946-10-21,G,5.57,1946,10,294,0,0
1025,1946-10-22,G,1.97,1946,10,295,0,0
1026,1946-10-23,G,-1.07,1946,10,296,0,0
1027,1946-10-24,G,0.57,1946,10,297,0,0
1028,1946-10-25,G,5.83,1946,10,298,0,0
1029,1946-10-26,G,4.83,1946,10,299,0,0
1030,1946-10-27,G,5.0,1946,10,300,0,0
1031,1946-10-28,G,2.1,1946,10,301,0,0
1032,1946-10-29,G,3.77,1946,10,302,0,0
1033,1946-10-30,G,3.43,1946,10,303,0,0
1034,1946-10-31,G,3.43,1946,10,304,0,0
1035,1946-11-01,G,4.8,1946,11,305,0,0
1036,1946-11-02,G,6.83,1946,11,306,0,0
1037,1946-11-03,G,6.27,1946,11,307,0,0
1038,1946-11-04,G,4.87,1946,11,308,0,0
1039,1946-11-05,G,0.03,1946,11,309,0,0
1040,1946-11-06,G,4.47,1946,11,310,0,0
1041,1946-11-07,G,4.73,1946,11,311,0,0
1042,1946-11-08,G,4.63,1946,11,312,0,0
1043,1946-11-09,G,2.13,1946,11,313,0,0
1044,1946-11-10,G,1.77,1946,11,314,0,0
1045,1946-11-11,G,1.93,1946,11,315,0,0
1046,1946-11-12,G,7.1,1946,11,316,0,0
1047,1946-11-13,G,5.5,1946,11,317,0,0
1048,1946-11-14,G,-0.37,1946,11,318,0,0
1049,1946-11-15,G,-0.17,1946,11,319,0,0
1050,1946-11-16,G,0.8,1946,11,320,0,0
1051,1946-11-17,G,1.13,1946,11,321,0,0
1052,1946-11-18,G,1.2,1946,11,322,0,0
1053,1946-11-19,G,0.17,1946,11,323,0,0
1054,1946-11-20,G,0.07,1946,11,324,0,0
1055,1946-11-21,G,4.73,1946,11,325,0,0
1056,1946-11-22,G,7.4,1946,11,326,0,0
1057,1946-11-23,G,6.0,1946,11,327,0,0
1058,1946-11-24,G,6.33,1946,11,328,0,0
1059,1946-11-25,G,7.6,1946,11,329,0,0
1060,1946-11-26,G,7.03,1946,11,330,0,0
